action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,MW,AlogP,HBA,HBD,PSA
,,321861,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '14.71', 'le': '0.29', 'lle': '2.26', 'sei': '3.73'}",,CHEMBL1161236,,CHEMBL1161236,4.27,0,http://www.openphacts.org/units/Nanomolar,275714,=,1,1,=,,IC50,nM,,53703.18,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,4.27,290.3,2.00806,6,2,114.34
,,116920,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cc(C#N)ccc3n2C)c(C(=O)Nc2ccccc2)c2cc(C#N)ccc21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '6.96', 'le': '0.13', 'lle': '-3.45', 'sei': '3.69'}",,CHEMBL291979,,CHEMBL291979,4.27,0,http://www.openphacts.org/units/Nanomolar,109040,=,1,1,=,,IC50,nM,,54100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,54.1,612.7400000000001,7.717360000000005,8,2,115.63999999999999
,,61373,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCc1cc(/C=C(\C#N)C(N)=O)cc(CCCC)c1O,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '14.18', 'le': '0.26', 'lle': '0.79', 'sei': '4.89'}",,CHEMBL77243,,CHEMBL77243,4.26,0,http://www.openphacts.org/units/Nanomolar,137235,=,1,1,=,,IC50,nM,,55000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,55.0,300.402,3.4696800000000017,3,2,87.11
,,84549,[],CHEMBL679949,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)CCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,,,CHEMBL1133768,J Med Chem,2000,"{'bei': '11.17', 'le': '0.21', 'lle': '1.15', 'sei': '3.56'}",,CHEMBL431996,,CHEMBL431996,4.25,0,http://www.openphacts.org/units/Nanomolar,163341,=,1,1,=,,IC50,nM,,56500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,56.5,380.4000000000002,3.101600000000002,3,4,119.49000000000001
,,215556,[],CHEMBL814060,Cytotoxic effect on EGF-receptor overexpressing HN5 squamous carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(/N=N/c2ccc(O)cc2O)cc1,,,CHEMBL1127530,J Med Chem,1994,,,CHEMBL47966,,CHEMBL47966,4.24,0,http://www.openphacts.org/units/Nanomolar,76265,=,1,1,=,,IC50,nM,,58000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,58.0,230.22300000000004,3.2188000000000008,5,3,85.41000000000001
,,53761,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1ccc(C=O)cc1,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '23.17', 'le': '0.41', 'lle': '2.29', 'sei': '6.53'}",,CHEMBL311119,,CHEMBL311119,4.22,0,http://www.openphacts.org/units/Nanomolar,137196,=,1,1,=,,IC50,nM,,60000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,60.0,182.182,1.9296599999999997,3,0,64.65
,,35296,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c([N+](=O)[O-])c1,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '15.01', 'le': '0.27', 'lle': '2.75', 'sei': '2.63'}",,CHEMBL309625,,CHEMBL309625,4.22,0,http://www.openphacts.org/units/Nanomolar,137231,=,1,1,=,,IC50,nM,,60000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,60.0,281.231,1.4673399999999999,7,2,160.76
,,318289,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(C=C(C#N)C#N)cc(O)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '21.03', 'le': '0.38', 'lle': '2.37', 'sei': '4.78'}",,CHEMBL116423,,CHEMBL116423,4.21,1,http://www.openphacts.org/units/Nanomolar,275706,=,1,1,=,,IC50,nM,,61659.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,4.21,200.197,1.836780000000001,4,2,88.04
,,288453,[],CHEMBL677890,Inhibitory activity against protein tyrosine kinase of Epidermal growth factor receptor was determined,B,,,BAO_0000190,BAO_0000357,single protein format,CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,,CHEMBL1127758,Bioorg Med Chem Lett,1994,,,CHEMBL132170,,CHEMBL132170,4.154901959985743,0,http://www.openphacts.org/units/Nanomolar,249295,>,1,1,>,,IC50,nM,,70000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,70.0,660.6430000000001,5.7232000000000065,10,1,164.01
,,57445,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C/c1cc(O)ccc1O)C(=O)O,,,CHEMBL1124610,J Med Chem,1989,"{'bei': '20.10', 'le': '0.38', 'lle': '3.03', 'sei': '4.06'}",,CHEMBL76642,,CHEMBL76642,4.12,0,http://www.openphacts.org/units/Nanomolar,137227,=,1,1,=,,IC50,nM,,75000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,75.0,205.16899999999998,1.0893799999999998,4,3,101.55
,,420001,[],CHEMBL621024,Inhibition of epidermal growth factor receptor (EGF-R) autophosphorylation in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,,,CHEMBL1152084,Bioorg Med Chem Lett,1997,,,CHEMBL98137,,CHEMBL98137,4.09,0,http://www.openphacts.org/units/Nanomolar,185639,=,1,1,=,,IC50,nM,,80500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,80.5,340.3790000000001,4.012800000000003,6,1,61.84
,,330793,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '9.45', 'le': '0.20', 'lle': '-0.27', 'sei': '3.74'}",,CHEMBL115519,,CHEMBL115519,4.08,0,http://www.openphacts.org/units/Nanomolar,275727,=,1,1,=,,IC50,nM,,83176.38,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,4.08,431.9260000000001,4.348480000000002,7,2,109.22999999999999
,,342461,[],CHEMBL676067,Inhibitory activity against epidermal growth factor receptor (EGFR),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C=C(C#N)C#N)cc(C)c1O,,,CHEMBL1136802,J Med Chem,2003,"{'bei': '18.95', 'le': '0.35', 'lle': '1.92', 'sei': '5.27'}",,CHEMBL120564,,CHEMBL120564,4.06,1,http://www.openphacts.org/units/Nanomolar,275710,=,1,1,=,,IC50,nM,,87096.36,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,pIC50,,UO_0000065,,4.06,214.224,2.1397800000000005,4,1,77.03999999999999
,,138233,[],CHEMBL676146,Inhibition of EGF-dependent DNA synthesis in ER 22 cells incubated with [3H]TdR,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,,,CHEMBL1127084,J Med Chem,1993,,,CHEMBL319620,LAVENDUSTIN C,CHEMBL319620,4.04,0,http://www.openphacts.org/units/Nanomolar,252400,=,1,1,=,,IC50,nM,,92000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,92.0,275.26000000000005,2.1137,5,5,110.02000000000001
,,468916,[],CHEMBL672267,Inhibition of EGF receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,,CHEMBL1132637,J Med Chem,1999,"{'bei': '10.64', 'le': '0.20', 'lle': '-0.66', 'sei': '6.22'}",,CHEMBL10,SB-203580,CHEMBL10,4.02,0,http://www.openphacts.org/units/Nanomolar,122298,=,1,1,=,,IC50,nM,,96000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,96000.0,377.444,4.6822000000000035,3,1,64.63
,,32780,[],CHEMBL674643,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#CC(C#N)=Cc1cc(O)ccc1[N+](=O)[O-],,,CHEMBL1124610,J Med Chem,1989,"{'bei': '18.67', 'le': '0.34', 'lle': '2.29', 'sei': '3.62'}",,CHEMBL77085,,CHEMBL77085,4.02,0,http://www.openphacts.org/units/Nanomolar,137197,=,1,1,=,,IC50,nM,,96000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,96.0,215.16799999999998,1.73096,5,1,110.95000000000002
,,139392,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(OC)ccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL294341,,CHEMBL294341,4.0,0,http://www.openphacts.org/units/Nanomolar,109031,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,622.772,7.9912000000000045,8,2,86.52000000000001
,,91573,[],CHEMBL679949,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2,,,CHEMBL1133768,J Med Chem,2000,,,CHEMBL88483,,CHEMBL88483,4.0,0,http://www.openphacts.org/units/Nanomolar,163351,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,343.4080000000002,2.0336000000000003,3,3,105.05000000000001
,,397799,[],CHEMBL679944,Concentration needed to inhibit the phosphorylation of a 14-residue fragment of phospholipase C-gamma1 by Epidermal growth factor receptor (prepared from human A431 carcinoma cell vesicles by immunoaffinity chromatography),B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc2c(c1)[nH]c1c(NC3CCCCC3)ncnc12,,,CHEMBL1132555,J Med Chem,1999,,,CHEMBL5195327,,CHEMBL5195327,4.0,0,http://www.openphacts.org/units/Nanomolar,296366,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,100000.0,266.34799999999996,3.8557000000000015,3,2,53.6
,,144215,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3c(Cl)cccc3n2C)c(C(=O)Nc2ccccc2)c2c(Cl)cccc21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '6.33', 'le': '0.13', 'lle': '-5.28', 'sei': '5.88'}",,CHEMBL293986,,CHEMBL293986,4.0,0,http://www.openphacts.org/units/Nanomolar,109057,=,1,1,=,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,631.6100000000001,9.280799999999996,6,2,68.06
,,189003,[],CHEMBL677389,Inhibition of the phosphorylation of a random polyglutamic acid/tyrosine copolymer by human epidermal growth factor receptor(EGFR) prepared from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2nccc3ccccc23)c1,,,CHEMBL1130030,J Med Chem,1997,,,CHEMBL39563,,CHEMBL39563,4.0,1,http://www.openphacts.org/units/Nanomolar,60200,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,100000.0,299.17100000000005,4.740900000000003,2,1,24.92
,,83552,[],CHEMBL679949,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1cc2c([nH]1)CCCC2,,,CHEMBL1133768,J Med Chem,2000,,,CHEMBL88462,,CHEMBL88462,4.0,0,http://www.openphacts.org/units/Nanomolar,163347,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,370.4520000000002,5.061800000000003,2,2,54.12
,,79181,[],CHEMBL679949,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)NC(=O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,,,CHEMBL1133768,J Med Chem,2000,,,CHEMBL420609,,CHEMBL420609,4.0,0,http://www.openphacts.org/units/Nanomolar,163340,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,366.4170000000002,3.4120000000000017,3,3,91.42
,,397434,[],CHEMBL621024,Inhibition of epidermal growth factor receptor (EGF-R) autophosphorylation in A431 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,,,CHEMBL1152084,Bioorg Med Chem Lett,1997,,,CHEMBL431818,,CHEMBL431818,4.0,0,http://www.openphacts.org/units/Nanomolar,185640,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,342.3510000000001,3.456500000000002,7,0,71.93
,,91582,[],CHEMBL679949,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1cc2c([nH]1)CCCC2,,,CHEMBL1133768,J Med Chem,2000,,,CHEMBL313746,,CHEMBL313746,4.0,0,http://www.openphacts.org/units/Nanomolar,163355,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,340.4260000000002,5.053200000000004,1,2,44.89
,,336398,[],CHEMBL677206,Inhibition of epidermal growth factor receptor (EGFr),B,,,BAO_0000190,BAO_0000357,single protein format,Cn1c([Se][Se]c2c(C(=O)OC(C)(C)C)c3ccccc3n2C)c(C(=O)OC(C)(C)C)c2ccccc21,,,CHEMBL1129933,J Med Chem,1997,,,CHEMBL334973,,CHEMBL334973,4.0,0,http://www.openphacts.org/units/Nanomolar,259290,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,618.4940000000001,3.8548000000000027,6,0,62.459999999999994
,,109085,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2cc(Sc3ccccc3)c(Sc3ccccc3)cc21,,,CHEMBL1127678,J Med Chem,1994,,,CHEMBL8271,,CHEMBL8271,4.0,0,http://www.openphacts.org/units/Nanomolar,3006,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,363.4630000000001,4.872600000000003,4,1,46.17
,,369986,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCN1C(=S)C(CCC(=O)OC)(CCC(=O)OC)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL309513,,CHEMBL309513,4.0,0,http://www.openphacts.org/units/Nanomolar,146855,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,407.4880000000002,2.5412999999999997,7,0,82.14
,,111730,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,,,CHEMBL1127678,J Med Chem,1994,,,CHEMBL268368,STAUROSPORINE AGLYCON,CHEMBL268368,4.0,0,http://www.openphacts.org/units/Nanomolar,2998,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,325.32700000000006,3.839200000000001,2,3,77.75
,,348688,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1C(=S)C(CCCC(=O)O)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL83390,,CHEMBL83390,4.0,0,http://www.openphacts.org/units/Nanomolar,146869,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,249.335,2.8023000000000007,2,1,40.540000000000006
,,348689,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCC1C(=S)N(C)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL84512,,CHEMBL84512,4.0,0,http://www.openphacts.org/units/Nanomolar,146867,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,263.362,2.8907000000000016,3,0,29.54
,,350016,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL314029,,CHEMBL314029,4.0,0,http://www.openphacts.org/units/Nanomolar,146864,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,496.6540000000002,5.6806000000000045,8,0,62.46000000000001
,,127172,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2c(c1)c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3cc(C)ccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL60200,,CHEMBL60200,4.0,0,http://www.openphacts.org/units/Nanomolar,109054,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,590.7740000000001,8.590840000000002,6,2,68.06
,,124275,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4cccc(C)c4n3C)n(C)c12,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL64165,,CHEMBL64165,4.0,0,http://www.openphacts.org/units/Nanomolar,109050,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,590.774,8.590840000000002,6,2,68.06
,,355813,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL312402,,CHEMBL312402,4.0,0,http://www.openphacts.org/units/Nanomolar,146868,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,249.33500000000004,3.0869000000000018,3,1,38.66
,,118165,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc2c1c(C(=O)Nc1ccccc1)c(SSc1c(C(=O)Nc3ccccc3)c3c(C)cccc3n1C)n2C,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL292287,,CHEMBL292287,4.0,0,http://www.openphacts.org/units/Nanomolar,109059,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,590.7740000000001,8.590840000000002,6,2,68.06
,,116924,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,CN1C(=S)C(C)(C(=O)Nc2ccccc2)c2ccccc21,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL63009,,CHEMBL63009,4.0,0,http://www.openphacts.org/units/Nanomolar,109042,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,296.39500000000004,3.3602000000000016,2,1,32.34
,,116922,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,Cn1c(SSc2c(C(=O)Nc3ccccc3)c3cccc(O)c3n2C)c(C(=O)Nc2ccccc2)c2cccc(O)c21,,,CHEMBL1127560,J Med Chem,1994,"{'bei': '6.73', 'le': '0.13', 'lle': '-3.39', 'sei': '3.69'}",,CHEMBL62843,,CHEMBL62843,4.0,0,http://www.openphacts.org/units/Nanomolar,109047,=,1,1,=,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,594.7180000000003,7.3852000000000055,8,4,108.52000000000001
,,125815,[],CHEMBL679549,Inhibitory activity against recombinant tyrosine kinase EGF-R (EGF-R ICD),B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc(Nc2ccccc2)c(Nc2ccccc2)cc1C(=O)OC,,,CHEMBL1127678,J Med Chem,1994,,,CHEMBL8222,,CHEMBL8222,4.0,0,http://www.openphacts.org/units/Nanomolar,3009,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,376.41200000000015,4.747000000000003,6,2,76.66000000000001
,,118172,[],CHEMBL677391,Inhibition of tyrosine phosphorylation activity of the epidermal growth factor receptor (EGFR) tyrosine kinase from human A-431 carcinoma cell-shed membrane vesicles,B,,,BAO_0000190,BAO_0000019,assay format,CN1C(=S)C(C(=O)Nc2ccccc2)c2cc(Cl)ccc21,,,CHEMBL1127560,J Med Chem,1994,,,CHEMBL62067,,CHEMBL62067,4.0,0,http://www.openphacts.org/units/Nanomolar,109044,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,316.81300000000005,3.839500000000002,2,1,32.34
,,346047,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL419280,,CHEMBL419280,4.0,0,http://www.openphacts.org/units/Nanomolar,146857,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,524.7080000000002,6.460800000000006,8,0,62.46000000000001
,,352832,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,,,CHEMBL309716,,CHEMBL309716,4.0,0,http://www.openphacts.org/units/Nanomolar,146872,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,235.30800000000002,2.6968000000000005,3,1,38.66
